key,0,1,2
#,Name,AttackType,Recast<100ms>
int32,str,int32,int32
24437,"Brèche de feu",magie,180,
24438,"Attaque",perforant,0,
24439,"Rossée",,150,
24440,"Coup de pied circulaire",contondant,180,
24441,"Assaut frénétique",contondant,120,
24442,"Blasphème",magie,180,
24443,"Corne horrible",perforant,120,
24444,"Île plongeante",contondant,180,
24445,"Giga cri",contondant,180,
24446,"Oscillation commotionnelle",magie,180,
24447,"Défenses offensives",contondant,150,
24448,"Ruade",contondant,180,
24449,"Âge de pierre",magie,180,
24450,"Écailles rasantes",tranchant,150,
24451,"Morsure violente",tranchant,120,
24452,"Revers",contondant,150,
24453,"Serres dorées",tranchant,120,
24454,"Chute libre",contondant,150,
24455,"Vent alpin",magie,150,
24456,"Poussière dorée",magie,80,
24457,"Caresse sanglante",contondant,150,
24458,"Bâfrée",tranchant,150,
24459,"Coup au corps",contondant,120,
24460,"Extra Foudre",magie,150,
24461,"Soufflet",magie,150,
24462,"Pestilence",magie,150,
24463,"Racine atopique",contondant,120,
24464,"Injection allergène",perforant,120,
24465,"Aplatissement",contondant,180,
24466,"Soie en fusion",magie,80,
24467,"Soie en fusion",magie,80,
24468,"Fléau rocheux",contondant,120,
24469,"Lancer de poids",contondant,120,
24470,"Fléau fracassant",contondant,180,
24471,"Boule de feu",magie,30,
24472,"Marteau senestre",contondant,180,
24473,"Marteau dextre",contondant,180,
24474,"Armure adaptative",,0,
24475,"Armure adaptative",,0,
24476,"Armure adaptative",,0,
24477,"Armure adaptative",,0,
24478,"Ruée de griffes",,0,
24479,"Ruée de griffes",,0,
24480,"Laser auto-guidé",,0,
24481,"Éclair de diamant",magie,0,
24482,"Armure adaptative",,0,
24483,"Armure adaptative",,0,
24484,"Armure adaptative",,0,
24485,"Armure adaptative",,0,
24486,"Déluge de rayons",,0,
24487,"Bombardement adamantin",,0,
24488,"Salve photonique",,0,
24489,"Bras autonome",,0,
24490,"",,0,
24491,"Rayon éthéré",magie,0,
24492,"Salve adamantine",,0,
24493,"Code Chi-Xi-Stigma",,0,
24494,"",,0,
24495,"Art martial aoran",,0,
24496,"",,0,
24497,"",,0,
24498,"Art martial aoran",,0,
24499,"",,0,
24500,"",,0,
24501,"Art martial aoran",,0,
24502,"",,0,
24503,"Fente verticale",,0,
24504,"",,0,
24505,"Tornade aoranne",,0,
24506,"",,0,
24507,"",,0,
24508,"Indignation",magie,0,
24509,"Calamité aoranne",contondant,0,
24510,"",,0,
24511,"",,0,
24512,"Tir diamantaire",magie,0,
24513,"Bras autonome",,0,
24514,"Ruée de griffes",tranchant,0,
24515,"Ruée de griffes",tranchant,0,
24516,"Laser auto-guidé",magie,0,
24517,"Explosion",magie,0,
24518,"Explosion violente",magie,0,
24519,"Déluge de rayons",magie,0,
24520,"Attaque",magie,0,
24521,"Bombardement adamantin",magie,0,
24522,"Salve photonique",magie,0,
24523,"Armure adaptative",magie,0,
24524,"Armure adaptative",magie,0,
24525,"Art martial aoran",contondant,0,
24526,"Art martial aoran",contondant,0,
24527,"Art martial aoran",contondant,0,
24528,"Fente verticale",magie,0,
24529,"Tornade aoranne",contondant,0,
24530,"Tornade aoranne",contondant,0,
24531,"Fléau aérien",contondant,0,
24532,"Éclair de diamant",magie,0,
24533,"Rayon éthéré",magie,0,
24534,"Fente verticale",,0,
24535,"Indignation",magie,0,
24536,"Calamité aoranne",contondant,0,
24537,"Ruée de griffes",tranchant,0,
24538,"Ruée de griffes",tranchant,0,
24539,"Laser auto-guidé",magie,0,
24540,"Explosion",magie,0,
24541,"Explosion violente",magie,0,
24542,"Attaque",magie,0,
24543,"Bombardement adamantin",magie,0,
24544,"Salve photonique",magie,0,
24545,"Salve adamantine",magie,0,
24546,"Salve adamantine",magie,0,
24547,"Art martial aoran",contondant,0,
24548,"Art martial aoran",contondant,0,
24549,"Fente verticale",magie,0,
24550,"Tornade aoranne",contondant,0,
24551,"Tornade aoranne",contondant,0,
24552,"Fléau aérien",contondant,0,
24553,"Hall du chagrin",magie,180,
24554,"Gigantesque boulversement",magie,0,
24555,"",,0,
24556,"",,0,
24557,"Déluge de rayons",,0,
24558,"Déluge de rayons",magie,0,
24559,"Lierre grimpant",magie,120,
24560,"Catapultage",contondant,180,
24561,"Poil survolté",magie,180,
24562,"Griffes d'Asura",contondant,180,
24563,"Picorage",perforant,120,
24564,"Corne frontale",perforant,150,
24565,"Brise-cou",contondant,180,
24566,"Plongeon d'effroi",tranchant,120,
24567,"Combustion hypothermique",magie,100,
24568,"Art martial aoran",,0,
24569,"",,0,
24570,"",,0,
24571,"Radiance du héros",magie,0,
24572,"",magie,0,
24573,"",,0,
24574,"Fléau aérien",,0,
24575,"",magie,0,
24576,"Exhaussement du flux",magie,0,
24577,"Explosion céruléenne",magie,0,
24578,"Ordre de bombardement aérien",,0,
24579,"Grande épée",tranchant,0,
24580,"Matérialisation : murs",,0,
24581,"Matérialisation : murs",,0,
24582,"Matérialisation : murs",,0,
24583,"Matérialisation : murs",,0,
24584,"Matérialisation : murs",,0,
24585,"Matérialisation : murs",,0,
24586,"Réplication",,0,
24587,"Réplication",,0,
24588,"Blanc : grosse explosion",magie,0,
24589,"Noir : grosse explosion",magie,0,
24590,"Onde de choc",,0,
24591,"Blanc : impact",magie,0,
24592,"Blanc : impact",magie,0,
24593,"Noir : impact",magie,0,
24594,"Embûche",,0,
24595,"Embûche",,0,
24596,"Embûche",magie,0,
24597,"Attaque",magie,0,
24598,"Blanc : fracture",magie,0,
24599,"Aspiration",magie,0,
24600,"Concentration énergétique",,0,
24601,"Concentration énergétique",,0,
24602,"Concentration énergétique",magie,0,
24603,"Balle d'énergie",,0,
24604,"Balle d'énergie",magie,0,
24605,"",,0,
24606,"",,0,
24607,"Blanc : poignardage",perforant,0,
24608,"Noir : poignardage",perforant,0,
24609,"Blanc : poignardage",perforant,0,
24610,"Noir : poignardage",perforant,0,
24611,"Tirs dispersés",magie,0,
24612,"Marionnettiste",,0,
24613,"Marionnettiste",,0,
24614,"Explosion",magie,0,
24615,"Grosse explosion",magie,0,
24616,"Grosse explosion",magie,0,
24617,"Blanc : onde",magie,0,
24618,"Noir : onde",magie,0,
24619,"Tir",magie,20,
24620,"Tir",magie,20,
24621,"Inversion de polarité",,15,
24622,"Inversion de polarité",,15,
24623,"Tir magique",magie,0,
24624,"Roches enchantées",magie,0,
24625,"Extra Soin",magie,0,
24626,"Extra Médica",magie,0,
24627,"Breuvage des conquérants",,0,
24628,"Tranchant acéré",tranchant,0,
24629,"ブルータルシェル",tranchant,0,
24630,"Frappe explosive",tranchant,0,
24631,"Fer de lance",,0,
24632,"Lame tournoyante",tranchant,0,
24633,"Tourbillon tailladant",tranchant,0,
24634,"Lame éolienne",tranchant,0,
24635,"Ten",,100,
24636,"Katon",magie,0,
24637,"Chi",,100,
24638,"Raiton",magie,0,
24639,"Extra À-coup",magie,0,
24640,"VerTerre",magie,0,
24641,"VerFeu",magie,0,
24642,"Corps-à-corps",perforant,0,
24643,"Redoublement enchanté",perforant,0,
24644,"Ruine",magie,0,
24645,"ルインジャ",magie,0,
24646,"Tri-désastre",magie,0,
24647,"Épuration",magie,0,
24648,"Tranchant acéré",tranchant,60,
24649,"ブルータルシェル",tranchant,25,
24650,"Salve tranchante",tranchant,60,
24651,"Lame rapide",tranchant,60,
24652,"Coup puissant",tranchant,60,
24653,"Volée de coups",contondant,60,
24654,"Percée véritable",perforant,60,
24655,"Tir à l'arc puissant",perforant,60,
24656,"Terre",magie,30,
24657,"Feu",magie,30,
24658,"Canon automatique",,0,
24659,"Canon automatique",perforant,0,
24660,"Fouetté de trompe",contondant,0,
24661,"",,0,
24662,"Tirs dispersés",magie,0,
24663,"",,0,
24664,"Corruption",,0,
24665,"",magie,0,
24666,"Glace",magie,30,
24667,"Saillie",perforant,0,
24668,"Attaque",contondant,0,
24669,"Lame éventreuse",tranchant,0,
24670,"",perforant,0,
24671,"",perforant,0,
24672,"",magie,0,
24673,"",magie,0,
24674,"Cautérisation",magie,0,
24675,"",,0,
24676,"Plongeon MégaBrasier",magie,0,
24677,"Gourdin démoniaque",contondant,0,
24678,"Massue démoniaque",contondant,0,
24679,"Inhibition",magie,0,
24680,"Gouttes de lumière",magie,60,
24681,"1000 aiguillons",perforant,40,
24682,"Lobe coureur",contondant,40,
24683,"",,0,
24684,"",,0,
24685,"",,0,
24686,"",,0,
24687,"",,0,
24688,"",,0,
24689,"",,0,
24690,"",,0,
24691,"",,0,
24692,"Attaque",perforant,0,
24693,"",,0,
24694,"",,0,
24695,"Roche glacée",magie,0,
24696,"Activation de l'armement",magie,0,
24697,"Activation de l'armement",magie,0,
24698,"Gungnir",perforant,0,
24699,"Poison mortel",magie,0,
24700,"Zone d'abattage",magie,0,
24701,"Pulsation glaciale",magie,0,
24702,"Dupligenèse",magie,0,
24703,"Bombardement aérien",magie,0,
24704,"Bombardement aérien",magie,0,
24705,"Bombardement aérien",magie,0,
24706,"Électrocution",magie,0,
24707,"Shikigami",magie,60,
24708,"",,0,
24709,"Éruption forte",,0,
24710,"",,0,
24711,"",,0,
24712,"",magie,0,
24713,"Percée impérieuse",perforant,0,
24714,"Vrille impérieuse",perforant,0,
24715,"Lance kaléidoscopique",perforant,0,
24716,"Percée kaléidoscopique",perforant,0,
24717,"Swing du tigre",tranchant,0,
24718,"Mutilation féroce",tranchant,0,
24719,"Déchiquetage sauvage",tranchant,0,
24720,"Tempête de la jungle",tranchant,0,
24721,"Explosion",magie,0,
24722,"Explosion",magie,0,
24723,"Explosion",magie,0,
24724,"Gyrocoup",contondant,160,
24725,"Météore",magie,360,
24726,"Flambée",magie,240,
24727,"Grande boule de feu",magie,240,
24728,"Percée véritable",perforant,25,
24729,"Percée vorpale",perforant,25,
24730,"Percée totale",perforant,25,
24731,"Croc-et-griffe",perforant,25,
24732,"Geirskögul",perforant,300,
24733,"Percée tournante",perforant,25,
24734,"Grand saut",perforant,300,
24735,"",tranchant,0,
24736,"",tranchant,0,
24737,"",tranchant,0,
24738,"",contondant,0,
24739,"",contondant,0,
24740,"",perforant,0,
24741,"",,10,
24742,"",,10,
24743,"",,10,
24744,"",,10,
24745,"",,10,
24746,"",,10,
24747,"",,10,
24748,"",magie,10,
24749,"",,10,
24750,"",,10,
24751,"",,10,
24752,"",,10,
24753,"",magie,10,
24754,"",magie,10,
24755,"",magie,10,
24756,"",,10,
24757,"",,10,
24758,"",,10,
24759,"",magie,10,
24760,"",,10,
24761,"Vague de froid",magie,180,
24762,"Guillotine de glace",contondant,100,
24763,"Tempête de chocométéores",magie,0,
24764,"Double fracas",contondant,240,
24765,"Derrière laineux",contondant,0,
24766,"Déchaîne-toi !",magie,300,
24767,"Choco-serres",contondant,80,
24768,"Choco-comète",magie,160,
24769,"Choco-météore",magie,0,
24770,"Choco-comète",magie,160,
24771,"",magie,0,
24772,"Tempête de plumes auguste",magie,0,
24773,"Fulguration large",magie,0,
24774,"Attaque puissante",contondant,0,
24775,"Attaque puissante",contondant,0,
24776,"Attaque puissante",magie,0,
24777,"Tsunami",,0,
24778,"Tsunami",,0,
24779,"Tsunami",,0,
24780,"Tsunami",,0,
24781,"Tsunami",magie,0,
24782,"Tsunami",magie,0,
24783,"",,0,
24784,"Hakaze",tranchant,60,
24785,"Lame tournoyante",tranchant,60,
24786,"Orage tailladant",tranchant,0,
24787,"Vent froid",magie,0,
24788,"",contondant,0,
24789,"",perforant,0,
24790,"Souffrance",magie,0,
24791,"Miracle ténébreux",magie,0,
24792,"Canon magitek",magie,100,
24793,"Déplacement rapide",perforant,300,
24794,"Rayon magitek",magie,100,
24795,"Laser diffractif",magie,100,
24796,"Grenade magitek",magie,100,
24797,"加速レーザー",magie,100,
24798,"Lame rapide",tranchant,150,
24799,"Lame sauvage",tranchant,0,
24800,"Lame éventreuse",tranchant,0,
24801,"Cyclone de sang",tranchant,250,
24802,"Combinaison bestiale",tranchant,100,
24803,"Charge de la cavalerie",tranchant,300,
24804,"Plongeon frénétique",contondant,0,
24805,"Chute libre",contondant,300,
24806,"Vent alpin",magie,200,
24807,"Serres dorées",tranchant,300,
24808,"Glace",magie,0,
24809,"Clonage",,0,
24810,"Ailes du roi du néant",,0,
24811,"Ailes du roi du néant",,0,
24812,"Ailes du roi du néant",,0,
24813,"Ailes du roi du néant",,0,
24814,"Vent de nord",magie,0,
24815,"Vent de sud",magie,0,
24816,"Combinaison",,0,
24817,"Lame rapide",tranchant,0,
24818,"Lame sauvage",tranchant,0,
24819,"Rage de Halone",tranchant,0,
24820,"Griffes",tranchant,120,
24821,"Pyrosouffle",souffle,220,
24822,"Missiles magitek",magie,10,
24823,"Souffle glacé",souffle,260,
24824,"Couche de glace",magie,160,
24825,"Napalm magitek",magie,120,
24826,"Pyrosouffle",magie,0,
24827,"Feu",magie,30,
24828,"Volée pestilentielle",magie,400,
24829,"Trombe d'eau",,0,
24830,"Trombe d'eau",magie,0,
24831,"Calcination",magie,25,
24832,"Vent",magie,30,
24833,"Lame rapide",tranchant,60,
24834,"Vidage",magie,0,
24835,"Invocation",,0,
24836,"Vague inconstante",magie,0,
24837,"Éclats cosmique",magie,0,
24838,"Canon à torrents",,0,
24839,"Canon à torrents",magie,0,
24840,"Flot azur",,0,
24841,"Flot azur",magie,0,
24842,"Missiles balistiques",,0,
24843,"Missile à tête multiple",magie,0,
24844,"Gros missile sol-sol",magie,0,
24845,"Missile antipersonnel",magie,0,
24846,"Feu",magie,0,
24847,"Sphère de feu",magie,0,
24848,"Napalm magitek",magie,0,
24849,"Mur magnétique",,3000,
24850,"Tir de plumes",perforant,25,
24851,"Queue d'hirondelle",perforant,25,
24852,"Onde perforante",perforant,150,
24853,"Engoulevent",perforant,0,
24854,"Fléau écarlate",magie,0,
24855,"Ruade",contondant,0,
24856,"",,0,
24857,"",,0,
24858,"Dernier voyage",transcendance,0,
24859,"Techne Makre",transcendance,0,
24860,"Roche glacée",,0,
24861,"Offrande d'âme",,0,
24862,"",magie,10,
24863,"Courant photonique",magie,30,
24864,"",magie,30,
24865,"Canon magitek",magie,250,
24866,"",magie,60,
24867,"",,0,
24868,"",,0,
24869,"",,0,
24870,"",,0,
24871,"",,0,
24872,"Bombardement aérien",magie,0,
24873,"",magie,10,
24874,"Sirène d'alarme",magie,0,
24875,"Canon-foreur",perforant,0,
24876,"Surtension",magie,0,
24877,"Surcharge",magie,0,
24878,"",,0,
24879,"",,0,
24880,"",,0,
24881,"Lame rapide",tranchant,150,
24882,"Lame sauvage",tranchant,0,
24883,"Lame éventreuse",tranchant,0,
24884,"Cyclone de sang",tranchant,250,
24885,"Combinaison bestiale",tranchant,100,
24886,"Renforce-bête",magie,0,
24887,"Charge férale",contondant,0,
24888,"Tsunami",magie,0,
24889,"Plongeon frénétique",contondant,0,
24890,"Chute libre",contondant,120,
24891,"Vent alpin",magie,120,
24892,"Serres dorées",tranchant,300,
24893,"Pulsation glaciale",magie,300,
24894,"Jeté de rocs",contondant,120,
24895,"Giga cri",contondant,120,
24896,"Coup violent",contondant,120,
24897,"Corne frontale",perforant,120,
24898,"Calcination",magie,25,
24899,"Camisado renforcé",magie,0,
24900,"Sphère de diamant",,0,
24901,"",,0,
24902,"Aqua Vitae",magie,25,
24903,"Recréation : météore",,0,
24904,"Déchéance humaine",magie,80,
24905,"Souffle du dragon",souffle,60,
24906,"Forage de cermet",perforant,10,
24907,"Démarche de tortue",contondant,260,
24908,"Mauvais présage magismologique",magie,0,
24909,"Onde d'amnésie",magie,0,
24910,"Onde d'amnésie",magie,0,
24911,"Mauvais présage magismologique",magie,0,
24912,"Atterrissage",magie,0,
24913,"Art martial aoran",,0,
24914,"Art martial aoran",contondant,0,
24915,"Bombardement aérien",magie,0,
24916,"Napalm magitek",magie,180,
24917,"Corps-à-corps",,400,
24918,"Riposte enchantée",magie,15,
24919,"Zwerchhau enchanté",magie,15,
24920,"Redoublement enchanté",magie,22,
24921,"Art martial aoran",contondant,0,
24922,"Art martial aoran",contondant,0,
24923,"1000 aiguillons",perforant,40,
24924,"Lobe coureur",contondant,40,
24925,"Lame rapide",tranchant,150,
24926,"Lame sauvage",tranchant,0,
24927,"Lame éventreuse",tranchant,0,
24928,"Cyclone de sang",tranchant,250,
24929,"Déchaîne-toi !",magie,0,
24930,"Griffes étripeuses",tranchant,150,
24931,"Extra Feu bestial",magie,150,
24932,"Méga électrochoc",magie,150,
24933,"Poil survolté",magie,150,
24934,"Gouttes de lumière",magie,60,
24935,"Fléau écarlate",magie,0,
24936,"Souffrance",magie,0,
24937,"Miracle ténébreux",magie,0,
24938,"Extra À-coup",magie,25,
24939,"VerTerre",magie,25,
24940,"VerFeu",magie,25,
24941,"Extra VerVent",magie,25,
24942,"Extra VerFoudre",magie,25,
24943,"Assaut pénétrant",magie,25,
24944,"Découpage",magie,0,
24945,"Fléau écarlate",magie,0,
24946,"Fléau écarlate",magie,0,
24947,"Canon magitek",magie,100,
24948,"Déplacement rapide",contondant,300,
24949,"Brouilleur sensoriel",magie,0,
24950,"Mandat rouge écarlate",magie,0,
24951,"Attaque frontale",contondant,0,
24952,"Tir magique",magie,60,
24953,"Écrasement malsain",,0,
24954,"Canon magitek",magie,100,
24955,"Marque mouvante",magie,0,
24956,"Rapatriement de l'âme",,0,
24957,"Feu",magie,30,
24958,"Méga Brèche",magie,150,
24959,"Requiem des flammes",magie,450,
24960,"Regard glaçant",magie,150,
24961,"Jettatura",magie,120,
24962,"Regard de damnation",,200,
24963,"Griffes prédatrices",tranchant,120,
24964,"Napalm",magie,200,
24965,"Éclair aveuglant",magie,120,
24966,"Attaque",magie,0,
24967,"Sombre ambition",magie,120,
24968,"Cercle de napalm",magie,200,
24969,"Catharsis",magie,0,
24970,"Éclat de la guérison",magie,0,
24971,"",magie,0,
24972,"Noir : impact",magie,0,
24973,"Blanc : onde",magie,0,
24974,"Noir : onde",magie,0,
24975,"Canon magitek",magie,100,
24976,"Rayon magitek",magie,100,
24977,"Laser diffractif",magie,100,
24978,"Napalm",magie,100,
24979,"ナパームサークル",magie,100,
24980,"Tir magique",magie,30,
24981,"Feu",magie,30,
24982,"Œil terne",magie,400,
24983,"Diastrophisme",magie,900,
24984,"Force gravitationnelle",magie,180,
24985,"Vague de mana blanche",magie,0,
24986,"Vortex de mana noire",magie,0,
24987,"Atterrissage",contondant,300,
24988,"",perforant,0,
24989,"",perforant,0,
24990,"Bombardement aérien",magie,0,
24991,"Lame rapide",tranchant,60,
24992,"",,0,
24993,"Sirène d'alarme",magie,0,
24994,"",magie,0,
24995,"Mauvais présage magismologique",magie,0,
24996,"Percée véritable",perforant,25,
24997,"Percée vorpale",perforant,25,
24998,"Percée totale",perforant,25,
24999,"Croc-et-griffe",perforant,25,
25000,"Percée Raiden",perforant,25,
25001,"Grand saut",perforant,25,
25002,"Piqué brise-échine",perforant,25,
25003,"Naströnd",perforant,25,
25004,"Ala Morn",perforant,25,
25005,"Drachenlance",perforant,25,
25006,"Piqué du dragon",perforant,25,
25007,"Plongeon céleste",perforant,30,
25008,"Piqué du Dragon ténébreux",perforant,30,
25009,"Gouttes de lumière",magie,60,
25010,"1000 aiguillons",perforant,40,
25011,"Lobe coureur",contondant,40,
25012,"Âge de pierre",magie,0,
25013,"Cœur de pierre",,24,
25014,"",,0,
25015,"Sang noir du dragon",,20,
25016,"Combinaison : balayage tranchant",,0,
25017,"Combinaison : balayage tranchant",,0,
25018,"Combinaison : grande ruée",,0,
25019,"Combinaison : grande ruée",,0,
25020,"Combinaison : ruée des lances",,0,
25021,"Combinaison : ruée des lances",,0,
25022,"",magie,0,
25023,"Tengu-tsubute",magie,0,
25024,"Tengu-kaze",magie,0,
25025,"Malice de tengu",magie,0,
25026,"Yama-kagura",magie,0,
25027,"Défenses offensives",contondant,0,
25028,"Porte d'outre-monde",magie,0,
25029,"Déchaîne-toi !",magie,0,
25030,"Explosion de mana blanche",magie,0,
25031,"Explosion de mana noire",magie,0,
25032,"Malfaisance en chute",magie,20,
25033,"Gravité des Héritiers",magie,25,
25034,"Conjonction supérieure III",magie,25,
25035,"Mort des Héritiers",magie,3000,
25036,"Tirage",,300,
25037,"La Balance",,0,
25038,"Le Tronc",,0,
25039,"La Flèche",,0,
25040,"L'Épieu",,0,
25041,"L'Aiguière",,0,
25042,"La Tour",,0,
25043,"Guérison",,20,
25044,"Ascendant",magie,25,
25045,"Magie prompte",,30,
25046,"Bienfaisance",magie,25,
25047,"Bienfaisance aspectée",magie,25,
25048,"Dignité essentielle",,400,
25049,"Opposition céleste",,600,
25050,"Hélios",magie,25,
25051,"Hélios aspecté",magie,25,
25052,"Cyclone de sang",tranchant,250,
25053,"",,0,
25054,"",,0,
25055,"Souffrance",magie,0,
25056,"Miracle ténébreux",magie,0,
25057,"Incantation de boule enflammée",magie,30,
