key,0,1,2
#,Name,AttackType,Recast<100ms>
int32,str,int32,int32
20729,"Lost Cure IV",,50,
20730,"Lost Arise",魔法,25,
20731,"Lost Incense",,200,
20732,"Lost Fair Trade",打,40,
20733,"Mimic",,50,
20734,"Dynamis Dice",,1800,
20735,"Resistance Phoenix",,0,
20736,"Resistance Reraiser",,0,
20737,"Resistance Potion Kit",,300,
20738,"Resistance Ether Kit",,300,
20739,"Resistance Medikit",,450,
20740,"Resistance Potion",,400,
20741,"Essence of the Aetherweaver",,0,
20742,"Essence of the Martialist",,0,
20743,"Essence of the Savior",,0,
20744,"Essence of the Veteran",,0,
20745,"Essence of the Platebearer",,0,
20746,"Essence of the Guardian",,0,
20747,"Essence of the Ordained",,0,
20748,"Essence of the Skirmisher",,0,
20749,"Essence of the Watcher",,0,
20750,"Essence of the Profane",,0,
20751,"Essence of the Irregular",,0,
20752,"Essence of the Breathtaker",,0,
20753,"Essence of the Bloodsucker",,0,
20754,"Essence of the Beast",,0,
20755,"Essence of the Templar",,0,
20756,"Deep Essence of the Aetherweaver",,0,
20757,"Deep Essence of the Martialist",,0,
20758,"Deep Essence of the Savior",,0,
20759,"Deep Essence of the Veteran",,0,
20760,"Deep Essence of the Platebearer",,0,
20761,"Deep Essence of the Guardian ",,0,
20762,"Deep Essence of the Ordained",,0,
20763,"Deep Essence of the Skirmisher",,0,
20764,"Deep Essence of the Watcher",,0,
20765,"Deep Essence of the Profane",,0,
20766,"Deep Essence of the Irregular",,0,
20767,"Deep Essence of the Breathtaker",,0,
20768,"Deep Essence of the Bloodsucker",,0,
20769,"Deep Essence of the Beast",,0,
20770,"Deep Essence of the Templar",,0,
20771,"Magicked Mark",魔法,0,
20772,"Conjured Stone",魔法,0,
20773,"Cure II",魔法,0,
20774,"Medica II",魔法,0,
20775,"Deep Essence of the Victor",,0,
20776,"Keen Edge",斬,0,
20777,"Burst Strike",斬,0,
20778,"Heart of Stone",,0,
20779,"Vanguard",,0,
20780,"Straight Shot",突,0,
20781,"Windbite",突,0,
20782,"Weeping Arrow",突,0,
20783,"Shimmering Shot",突,0,
20784,"Jinpu",斬,25,
20785,"Fuga",斬,25,
20786,"Flood of Emptiness",魔法,0,
20787,"Haten Eijinsen",斬,250,
20788,"Wicked Slice",斬,25,
20789,"Baleful Bloodletting",斬,25,
20790,"Bonecutter",斬,250,
20791,"Iron Fist",打,0,
20792,"Spirited Burst",打,0,
20793,"Iron Tackle",打,50,
20794,"Heart of Nature",魔法,0,
20795,"Nature's Blood",魔法,0,
20796,"Nature's Blood",魔法,0,
20797,"Nature's Pulse",魔法,0,
20798,"Nature's Pulse",魔法,0,
20799,"Nature's Pulse",魔法,0,
20800,"Raging Winds",,0,
20801,"Raging Winds",魔法,0,
20802,"Ravenous Gale",,0,
20803,"Ravenous Gale",魔法,0,
20804,"Skyrending Strike",,0,
20805,"Skyrending Strike",魔法,0,
20806,"Dynastic Flame",魔法,0,
20807,"Dynastic Flame",魔法,0,
20808,"Spiteful Flame",魔法,0,
20809,"Spiteful Flame",魔法,0,
20810,"the King's Notice",魔法,0,
20811,"Winds' Peak",斬,0,
20812,"Winds' Peak",魔法,0,
20813,"Unfettered Ferocity",,0,
20814,"Splitting Rage",魔法,0,
20815,"Taste of Blood",斬,0,
20816,"Twin Agonies",斬,0,
20817,"",,0,
20818,"Ultimate Crossover",,0,
20819,"Ultimate Crossover",魔法,0,
20820,"Fatal Cleave",斬,0,
20821,"Deluge of Darkness",魔法,0,
20822,"Berserk",,0,
20823,"Blade of Shadow",斬,0,
20824,"Deep Darkside",,0,
20825,"Deluge of Darkness",魔法,0,
20826,"Ultimate Crossover",魔法,0,
20827,"Specter of Light",,0,
20828,"Limit Break",,0,
20829,"Radiant Desperado",,0,
20830,"Heart of Nature",魔法,0,
20831,"Nature's Blood",魔法,0,
20832,"Nature's Blood",魔法,0,
20833,"Nature's Pulse",魔法,0,
20834,"Nature's Pulse",魔法,0,
20835,"Nature's Pulse",魔法,0,
20836,"Raging Winds",,0,
20837,"Raging Winds",,0,
20838,"Raging Winds",,0,
20839,"Ravenous Gale",魔法,0,
20840,"Skyrending Swing",,0,
20841,"Skyrending Swing",魔法,0,
20842,"Dynastic Flame",魔法,0,
20843,"Dynastic Flame",魔法,0,
20844,"Spiteful Flame",魔法,0,
20845,"Spiteful Flame",魔法,0,
20846,"the King's Notice",魔法,0,
20847,"Winds' Peak",斬,0,
20848,"Winds' Peak",魔法,0,
20849,"Unfettered Ferocity",,0,
20850,"Splitting Rage",魔法,0,
20851,"Taste of Blood",斬,0,
20852,"Twin Agonies",斬,0,
20853,"Swooping Frenzy",打,0,
20854,"Pentagust",,0,
20855,"Pentagust",魔法,0,
20856,"Frigid Pulse",魔法,0,
20857,"Fervid Pulse",魔法,0,
20858,"Molting Plumage",魔法,0,
20859,"Scratch",斬,0,
20860,"Obey",,0,
20861,"Obey",,0,
20862,"Swooping Frenzy",打,0,
20863,"Frigid Pulse",魔法,0,
20864,"Fervid Pulse",魔法,0,
20865,"Burn",魔法,0,
20866,"Explosion",魔法,0,
20867,"Defend",魔法,0,
20868,"Electric Entrapment",魔法,0,
20869,"Critical Rip",斬,0,
20870,"Crackle Hiss",魔法,0,
20871,"Spike Flail",打,0,
20872,"Ripper Claw",斬,0,
20873,"Wild Charge",打,0,
20874,"Left Hammer",打,0,
20875,"Right Hammer",,0,
20876,"Right Hammer",打,0,
20877,"Right Hammer",打,0,
20878,"Left Hammer",,0,
20879,"Left Hammer",打,0,
20880,"Flutter",魔法,0,
20881,"Ready",,0,
20882,"Call Beast",,0,
20883,"Sic",,0,
20884,"",,0,
20885,"Truedragon Dive",突,0,
20886,"Hastilude",,0,
20887,"Dwarven Decking",打,0,
20888,"Prime Blade",斬,0,
20889,"Prime Blade",斬,0,
20890,"Prime Blade",魔法,0,
20891,"Three Parts Disdain",斬,0,
20892,"Three Parts Disdain",斬,0,
20893,"Three Parts Disdain",斬,0,
20894,"Four Parts Resolve",,0,
20895,"Four Parts Resolve",斬,0,
20896,"Four Parts Resolve",斬,0,
20897,"Reproduce",,0,
20898,"Forced Transfer",,0,
20899,"",,0,
20900,"Compound Pod: R011",,0,
20901,"R011: Laser",魔法,0,
20902,"Energy Compression",,0,
20903,"Explosion",魔法,0,
20904,"Big Explosion",魔法,0,
20905,"Relentless Spiral",,0,
20906,"Relentless Spiral",魔法,0,
20907,"Compound Pod: R012",,0,
20908,"R012: Laser",,0,
20909,"R012: Laser",魔法,0,
20910,"R012: Laser",魔法,0,
20911,"R012: Laser",魔法,0,
20912,"Centrifugal Slice",斬,0,
20913,"Incongruous Spin",,0,
20914,"Incongruous Spin",魔法,0,
20915,"Mechanical Dissection",魔法,0,
20916,"Mechanical Decapitation",魔法,0,
20917,"Mechanical Contusion",,0,
20918,"Mechanical Contusion",魔法,0,
20919,"Mechanical Contusion",魔法,0,
20920,"Mechanical Laceration",魔法,0,
20921,"Electric Burst",魔法,0,
20922,"Volcanic Howl",打,0,
20923,"Call Beast",,0,
20924,"attack",魔法,0,
20925,"Thermal Shock",魔法,0,
20926,"Firestarter",魔法,0,
20927,"Tridirectional Flame",魔法,0,
20928,"Grand Crossflame",魔法,0,
20929,"Pyretic Eruption",魔法,0,
20930,"Pyroscatter",魔法,0,
20931,"Pyroburst",魔法,0,
20932,"Firestarter",,0,
20933,"Tridirectional Flame",,0,
20934,"Grand Crossflame",,0,
20935,"Pyretic Eruption",,0,
20936,"Pyroscatter",,0,
20937,"Pyroburst",,0,
20938,"Fire",魔法,0,
20939,"Relentless Spiral",魔法,0,
20940,"Auto Restoration",魔法,250,
20941,"Anti-warmachina Weaponry",,0,
20942,"False Thunder",魔法,0,
20943,"False Thunder",魔法,0,
20944,"Energy Generation",,0,
20945,"Lightburst",魔法,0,
20946,"Shadow Burst",魔法,0,
20947,"Pole Shift",,0,
20948,"Pole Shift",,0,
20949,"Magitek Magnetism",,0,
20950,"",,0,
20951,"Magnetic Jolt",魔法,0,
20952,"",,0,
20953,"Polar Magnetism",,0,
20954,"Voltstream",,0,
20955,"Voltstream",魔法,0,
20956,"Electric Anvil",,0,
20957,"Electric Anvil",魔法,0,
20958,"Deadly Toxin",魔法,0,
20959,"Shifting Gaze",魔法,0,
20960,"Shifting Gaze",魔法,0,
20961,"Demon Eye",魔法,0,
20962,"False Demon Eye",魔法,0,
20963,"Glimmer in the Dark",魔法,0,
20964,"Arresting Gaze",魔法,0,
20965,"Baleful Glint",,0,
20966,"Baleful Glint",魔法,0,
20967,"Accursed Light",魔法,0,
20968,"Bull Horn",打,0,
20969,"Bestial Roar",魔法,0,
20970,"Command: Linear Dive",,0,
20971,"Linear Dive",打,0,
20972,"Command: Infrared Blast",,0,
20973,"Infrared Blast",,0,
20974,"Infrared Blast",魔法,0,
20975,"Command: Dive Formation",,0,
20976,"Dive Formation",,0,
20977,"Dive Formation",打,0,
20978,"Command: Joint Attack",,0,
20979,"Anti-materiel Missile",,0,
20980,"Anti-materiel Missile",魔法,0,
20981,"Command: Suppressive Formation",,0,
20982,"Command: Suppressive Formation",打,0,
20983,"Surface Missile",,0,
20984,"Surface Missile",魔法,0,
20985,"Chain Cannon",,0,
20986,"Chain Cannon",突,0,
20987,"Command: Chain Cannon",,0,
20988,"MRV Missile",,0,
20989,"MRV Missile",魔法,0,
20990,"Magitek Missiles",,0,
20991,"Magitek Missiles",魔法,0,
20992,"Siege Engine",突,0,
20993,"Magitek Thunder",魔法,0,
20994,"Wild Rage",打,0,
20995,"Wild Rage",打,0,
20996,"Wild Rage",打,0,
20997,"Falling Rock",打,0,
20998,"Wild Rampage",,0,
20999,"Wild Rampage",斬,0,
21000,"Wild Anguish",魔法,0,
21001,"Wild Anguish",魔法,0,
21002,"Raging Slice",斬,0,
21003,"Raging Slice",斬,0,
21004,"Beastly Fury",魔法,0,
21005,"",斬,0,
21006,"Authorization: No Restrictions",,0,
21007,"Surface Missile Impact",魔法,0,
21008,"Homing Missile Impact",魔法,0,
21009,"Maneuver: Volt Array",魔法,0,
21010,"Maneuver: Long-barreled Laser",魔法,0,
21011,"Maneuver: Martial Arm",打,0,
21012,"",,0,
21013,"Initiate Self-destruct",,0,
21014,"",魔法,0,
21015,"",,0,
21016,"",,0,
21017,"",,0,
21018,"the Steps of Destruction",,0,
21019,"the Steps of Destruction",魔法,0,
21020,"Stun",魔法,0,
21021,"Siderays",魔法,0,
21022,"Thermal Shock",魔法,0,
21023,"Lost Action",,0,
21024,"",打,250,
21025,"",魔法,150,
21026,"",魔法,300,
21027,"the Art of Darkness",打,0,
21028,"the Art of Darkness",打,0,
21029,"Earth-shattering Particle Beam",魔法,0,
21030,"Incinerate",魔法,0,
21031,"Lunar Eclipse",斬,300,
21032,"Blade's Benison",斬,300,
21033,"Rage of the Valkyries",斬,130,
21034,"Recompense",斬,70,
21035,"Heavens Tackle",打,100,
21036,"Whip Kick",打,200,
21037,"Whole Self",打,250,
21038,"Bootshine",打,200,
21039,"Tiger Kick",打,200,
21040,"Disintegrate",打,200,
21041,"",,450,
21042,"Randgrith",突,450,
21043,"Moondiver",突,450,
21044,"Thunder Dive",突,100,
21045,"Spiral Drive",突,0,
21046,"Ring of Death",突,0,
21047,"Jump",突,60,
21048,"Hyper Jump",突,0,
21049,"Dooming Force",突,300,
21050,"Fast Thrust",突,100,
21051,"Full Thrust",突,100,
21052,"Hissatsu: Tasogare",斬,100,
21053,"Hissatsu: Goka",斬,200,
21054,"Tenka Gojin",斬,200,
21055,"Kaeshi: Gojin",斬,0,
21056,"Yama Arashi",斬,80,
21057,"Hana Arashi",斬,80,
21058,"Rain of Light",射,320,
21059,"Quick Shot",射,0,
21060,"Celestial Arrow",射,0,
21061,"Absolute Thunder IV",魔法,400,
21062,"Absolute Blizzard IV",魔法,50,
21063,"Absolute Fire IV",魔法,50,
21064,"Absolute Gravity",魔法,360,
21065,"Flambé II",魔法,50,
21066,"Absolute Ruin III",魔法,50,
21067,"Absolute Holy",魔法,320,
21068,"Absolute Cure II",魔法,400,
21069,"Absolute Protect",魔法,600,
21070,"Absolute Stone IV",魔法,40,
21071,"Absolute Glare",魔法,40,
21072,"",魔法,0,
21073,"Flare Breath",,0,
21074,"",,0,
21075,"Cure",魔法,25,
21076,"Radiant Braver",,0,
21077,"Fire II",魔法,0,
21078,"Delta Trance",斬,0,
21079,"Gate of Tartarus",打,0,
21080,"Augmented Suffering",打,0,
21081,"Innocence",斬,0,
21082,"Terminus Est",,0,
21083,"Terminus Est",魔法,0,
21084,"Sanguine Blade",斬,300,
21085,"Bloodstain",ブレス,0,
21086,"Hyperdimensional Slash",斬,0,
21087,"Fire",魔法,0,
21088,"Altar Candle",魔法,0,
21089,"Sacred Cross",斬,0,
21090,"the Dragon's Gaze",魔法,300,
21091,"Ascalon's Might",斬,0,
21092,"",,0,
21093,"Flaming Tizona",,0,
21094,"Flaming Tizona",魔法,0,
21095,"Holy Bladedance",斬,0,
21096,"Holy Bladedance",斬,0,
21097,"Drachenlance",突,0,
21098,"Geirskogul",魔法,0,
21099,"High Jump",,0,
21100,"Augmented Uprising",打,0,
21101,"Augmented Suffering",打,0,
21102,"Violent Earth",斬,0,
21103,"Aero",魔法,0,
21104,"Dispelling Wind",魔法,0,
21105,"",,0,
21106,"Shadowkeep",魔法,0,
21107,"Hyoton",,0,
21108,"",,0,
21109,"Hyoton",魔法,0,
21110,"Hellfrog Medium",魔法,0,
21111,"Hissatsu: Gyoten",斬,0,
21112,"Crush Weapon",魔法,0,
21113,"Crush Weapon",魔法,0,
21114,"Crush Weapon",魔法,0,
21115,"Tenka Goken",斬,0,
21116,"Entropic Flame",,0,
21117,"Entropic Flame",魔法,0,
21118,"Vein Splitter",魔法,0,
21119,"",,0,
21120,"the Final Art",,0,
21121,"the Final Art",魔法,0,
21122,"Darkblight",魔法,0,
21123,"Heavy Swing",斬,0,
21124,"Maim",斬,0,
21125,"Stormwind",斬,0,
21126,"Overcome",斬,0,
21127,"Skydrive",斬,0,
21128,"",,0,
21129,"Overcome All Odds",,0,
21130,"Overcome All Odds",魔法,0,
21131,"チャージ",斬,0,
21132,"Soul's Release",,0,
21133,"Shockwave",魔法,0,
21134,"Shockwave",魔法,0,
21135,"Soulflash",,0,
21136,"Soulflash",魔法,0,
21137,"Soulflash",魔法,0,
21138,"Sky-high Drive",,0,
21139,"Sky-high Drive",,0,
21140,"Sky-high Drive",斬,0,
21141,"Sky-high Drive",斬,0,
21142,"Avalanche Axe",,0,
21143,"Avalanche Axe",魔法,0,
21144,"Avalanche Axe",魔法,0,
21145,"Avalanche Axe",魔法,0,
21146,"Etesian Axe",斬,0,
21147,"Etesian Axe",魔法,0,
21148,"Lands of Old",斬,0,
21149,"Lands of Old",魔法,0,
21150,"Groundbreaker",斬,0,
21151,"Groundbreaker",魔法,0,
21152,"Groundbreaker",斬,0,
21153,"Groundbreaker",魔法,0,
21154,"Groundbreaker",斬,0,
21155,"Groundbreaker",魔法,0,
21156,"Groundbreaker",斬,0,
21157,"Groundbreaker",魔法,0,
21158,"Nepenthic Plunge",魔法,180,
21159,"Gnaw",斬,120,
21160,"Bog Bomb",魔法,180,
21161,"Heirloom Scream",魔法,180,
21162,"Thunder",魔法,30,
21163,"Aero",魔法,30,
21164,"Stone",魔法,30,
21165,"Water",魔法,30,
21166,"Embalming Earth",魔法,180,
21167,"Darkness",魔法,180,
21168,"Crustal Dynamics",魔法,0,
21169,"Rock Fall",魔法,0,
21170,"Inhale",魔法,0,
21171,"Deep Crust",魔法,0,
21172,"Plain Pound",打,0,
21173,"",魔法,0,
21174,"",ブレス,160,
21175,"",打,160,
21176,"",魔法,120,
21177,"Mountaineer's Gift I",,0,
21178,"Pioneer's Gift I",,0,
21179,"",,0,
21180,"Accursed Pox",魔法,180,
21181,"Tail Screw",魔法,180,
21182,"Phantom Pain",,0,
21183,"Impale",突,120,
21184,"Deracinator",打,120,
21185,"Shadow Burst",魔法,210,
21186,"Clouded Stream",魔法,150,
21187,"Flood of Pollution",魔法,270,
21188,"Shatter",魔法,180,
21189,"Several Thousand Needles",突,180,
21190,"Fireball",魔法,180,
21191,"Choco Kick",打,120,
21192,"Earthquake",魔法,180,
21193,"Venom Spray",魔法,180,
21194,"Levinshower",魔法,210,
21195,"Electrify",魔法,210,
21196,"Skullsplinter",斬,120,
21197,"Catching Claws",斬,210,
21198,"Fire II",魔法,210,
21199,"Dripping Fang",,150,
21200,"Regorge",魔法,180,
21201,"Infernal Stream",魔法,0,
21202,"",斬,0,
21203,"Nald'thal's Tidings",,0,
21204,"Nophica's Tidings",,0,
21205,"Collector's Focus",,0,
21206,"Collector's Focus",,0,
21207,"10-tonze Smash",打,180,
21208,"100-tonze Swipe",打,180,
21209,"Ripper Claw",斬,30,
21210,"Fireball",魔法,30,
21211,"Hard Head",打,180,
21212,"Mighty Spin",打,210,
21213,"Dominion Slash",斬,180,
21214,"Aqua Roar",魔法,180,
21215,"Peck",突,120,
21216,"Worse Breath",魔法,180,
21217,"Critical Bite",斬,120,
21218,"Fire Breath",魔法,180,
21219,"Acid Mist",魔法,150,
21220,"March of the Dead",魔法,180,
21221,"Moldy Phlegm",魔法,210,
21222,"Moldy Sneeze",魔法,210,
21223,"Numbing Noise",斬,120,
21224,"Tail Snap",打,150,
21225,"Douse",魔法,210,
21226,"Scale Ripple",魔法,210,
21227,"Sonic Storm",魔法,180,
21228,"Transonic Blast",斬,180,
21229,"Pummel",打,120,
21230,"Ovation",打,150,
21231,"●引き寄せ",魔法,0,
21232,"●引き寄せ",魔法,0,
21233,"Valfodr",斬,180,
21234,"Butcher",斬,30,
21235,"Rock Throw",打,30,
21236,"Sweet Breath",魔法,240,
21237,"Offal Breath",魔法,240,
21238,"Feathergust",魔法,210,
21239,"Coffin Scratch",魔法,0,
21240,"Unbreakable Cermet Scythe",斬,120,
21241,"the Hand",打,180,
21242,"Wheel",打,120,
21243,"Cannon Shot",魔法,180,
21244,"Overcharge",魔法,180,
21245,"Shoulder Cannon",魔法,180,
21246,"Garlean Fire",魔法,180,
21247,"Circle of Death",打,180,
21248,"attack",突,0,
21249,"attack",突,0,
21250,"attack",突,0,
21251,"Diffractive Laser",魔法,150,
21252,"Magicked Mark",魔法,25,
21253,"Shuddering Impact",魔法,0,
21254,"Fourth's Fortis",,1800,
21255,"Scalding Scolding",打,150,
21256,"Fire",魔法,25,
21257,"Pyrokinesis",魔法,25,
21258,"Magicked Mark",魔法,25,
21259,"attack",突,0,
21260,"attack",斬,0,
21261,"attack",打,0,
21262,"attack",突,0,
21263,"attack",斬,0,
21264,"attack",打,0,
21265,"attack",突,0,
21266,"Explosion",魔法,0,
21267,"Massive Explosion",魔法,0,
21268,"Magitek Ray",魔法,0,
21269,"Wrath of Gunnhildr",斬,0,
21270,"Queensblade",斬,0,
21271,"Niraya Prominence",斬,0,
21272,"Ultimatum",,0,
21273,"Flames of Bozja",魔法,25,
21274,"Snows of Bozja",魔法,25,
21275,"Storms of Bozja",魔法,25,
21276,"Tripled Spell",,0,
21277,"Glory of Bozja",魔法,0,
21278,"",,0,
21279,"Field Medicine",魔法,200,
21280,"Casualty Prevention",,0,
21281,"Marching Breath",魔法,0,
21282,"Tactical Stone",魔法,30,
21283,"Tactical Tornado",魔法,120,
21284,"Tactical Aero",魔法,90,
21285,"Tactical Water",魔法,90,
21286,"Run Wild",魔法,100,
21287,"Overpower",斬,120,
21288,"Iai",斬,200,
21289,"Buffet",打,200,
21290,"Glower",魔法,120,
21291,"100-tonze Swing",打,320,
21292,"Heave",打,200,
21293,"Disorienting Groan",魔法,200,
21294,"Hypercharged Condensation",魔法,0,
21295,"Hypercharged Dispersal",魔法,0,
21296,"Summon",魔法,0,
21297,"Ascendance",斬,0,
21298,"Absolute Teleport",,0,
21299,"High Jump",魔法,0,
21300,"Heavy Swing",斬,25,
21301,"Skull Sunder",斬,25,
21302,"Mistral Blow",斬,25,
21303,"Venomous Bite",突,25,
21304,"Windbite",突,25,
21305,"Heavy Shot",突,120,
21306,"Second Wind",,50,
21307,"Hard Slash",斬,80,
21308,"Hard Strike",斬,0,
21309,"Manaeater",斬,0,
21310,"Shadow Bastion",,50,
21311,"Feral Lunge",斬,150,
21312,"",,0,
21313,"Request Assistance",,0,
21314,"Pulverize",魔法,200,
21315,"Compress",魔法,180,
21316,"Accelerate",打,180,
21317,"Heavy Shot",突,80,
21318,"Hunter's Arrow",突,150,
21319,"Radiant Arrow",突,300,
21320,"",魔法,0,
21321,"Flood",魔法,300,
21322,"Aetherial Spark",魔法,160,
21323,"Water",魔法,30,
21324,"Enkindling Flame Dance",魔法,30,
21325,"Invigorating Flame Dance",魔法,30,
21326,"Bio IV",魔法,0,
21327,"Abacinate",斬,180,
21328,"Ring of Fire",魔法,150,
21329,"",突,0,
21330,"エーテリアルステップ",,0,
21331,"Terror Eye",魔法,0,
21332,"Fire II",魔法,0,
21333,"",,0,
21334,"Scupper",魔法,0,
21335,"Thunderbolt",魔法,180,
21336,"Diffractive Laser",魔法,0,
21337,"Magitek Cannon",魔法,0,
21338,"Launcher",魔法,0,
21339,"Silken Spray",魔法,120,
21340,"Body Slam",打,270,
21341,"100-tonze Swing ",打,210,
21342,"Wild Charge",打,30,
21343,"Paralyzing Roar",魔法,300,
21344,"Scythe Tail",打,30,
21345,"Vine Probe",突,180,
21346,"Sideslip",魔法,100,
21347,"",,0,
21348,"Spiritus",魔法,0,
21349,"attack",魔法,0,
21350,"Frost Blade",,0,
21351,"Frost Staff",,0,
21352,"Frost Bow",,0,
21353,"Permafrost",魔法,0,
21354,"Dreams of Ice",,0,
21355,"Diamond Dust",魔法,0,
21356,"Diamond Dust",魔法,0,
21357,"attack",打,0,
21358,"Hailstorm",,0,
21359,"Hailstorm",魔法,0,
21360,"Absolute Zero",魔法,0,
21361,"attack",斬,0,
21362,"Melt",,0,
21363,"Icebrand",斬,0,
21364,"Heavenly Strike",斬,0,
21365,"Glacier Bash",突,0,
21366,"Whiteout",魔法,0,
21367,"attack",突,0,
21368,"Glass Dance",魔法,0,
21369,"Avalanche",突,0,
21370,"",,0,
21371,"Icicle Impact",魔法,0,
21372,"Ultimate Crossover",,0,
21373,"Aquatic Lance",魔法,0,
21374,"",,0,
21375,"Tidal Guillotine",魔法,0,
21376,"Pelagic Cleaver",魔法,0,
21377,"Shout",,0,
21378,"Moonfireworks",魔法,0,
21379,"",,0,
21380,"Summer's Heat",魔法,0,
21381,"Summer's Flame",,0,
21382,"Summer's Heat",魔法,0,
21383,"Bite and Run",斬,0,
21384,"Aquatic Lance",魔法,0,
21385,"Tidal Guillotine",魔法,0,
21386,"Summer's Flame",魔法,1,
21387,"Tidal Stream",,0,
21388,"Tidal Shift",魔法,0,
21389,"Choco Comet",魔法,100,
21390,"Choco Meteor",魔法,0,
21391,"Sentinel",,1200,
21392,"Rampart",,900,
21393,"Megablaster",魔法,150,
21394,"Wide Blaster",魔法,150,
21395,"Simultaneous Activation",魔法,0,
21396,"Dynamic Sensory Jammer",魔法,0,
21397,"Infrared Homing Missile",魔法,0,
21398,"Infrared Homing Missile",魔法,0,
21399,"",斬,0,
21400,"",,0,
21401,"Pyrolatry",魔法,0,
21402,"",魔法,0,
21403,"Diffractive Laser",魔法,150,
21404,"Choco Kick",打,60,
21405,"Spear Jab",突,0,
21406,"Spear Sequence",突,0,
21407,"Seamless Form",突,0,
21408,"Pointed Spearing",突,0,
21409,"Striking Blow",打,0,
21410,"Sequential Blows",打,0,
21411,"Palm Quake",打,0,
21412,"Toppling Strike",打,0,
21413,"Blade Flurry",斬,0,
21414,"Dancing Blade",斬,0,
21415,"Balanced Edge",斬,0,
21416,"Whirling Assault",斬,0,
21417,"Weighted Blade",斬,0,
21418,"Swiftbreach",魔法,0,
21419,"Summon",,0,
21420,"",魔法,0,
21421,"Melt",,0,
21422,"Melt",,0,
21423,"攻撃",突,0,
21424,"Choco Meteorain",魔法,0,
21425,"Lethal Revolution",魔法,0,
21426,"",,0,
21427,"Life's Last Song",魔法,0,
21428,"attack",,0,
21429,"Burst",魔法,0,
21430,"Burst",魔法,0,
21431,"Burst",魔法,0,
21432,"Burst",魔法,0,
21433,"Burst",魔法,0,
21434,"Burst",魔法,0,
21435,"Infallible Missile",魔法,0,
21436,"attack",突,0,
21437,"Ruin",魔法,30,
21438,"Trunk Smash",打,160,
21439,"Rear",打,200,
21440,"Magitek Hook",,0,
21441,"Magitek Hook",魔法,0,
21442,"",魔法,0,
21443,"Burning Cyclone",魔法,200,
21444,"Lightning Shower",,0,
21445,"Lightning Shower",魔法,0,
21446,"attack",魔法,0,
21447,"Pounce",突,120,
21448,"Mark of the Beast",斬,240,
21449,"Regal Air",魔法,300,
