key,0,1,2
#,Name,AttackType,Recast<100ms>
int32,str,int32,int32
26766,"Giftige Turbulenzen",魔法,0,
26767,"Giftige Turbulenzen",魔法,0,
26768,"濃縮毒気",,0,
26769,"濃縮毒気",魔法,0,
26770,"圧殺撃",打,0,
26771,"Todbringendes Gift",魔法,0,
26772,"Todbringendes Gift",魔法,0,
26773,"死に至る病",魔法,0,
26774,"白蛇の牙",斬,0,
26775,"Wurzelbehandlung",魔法,0,
26776,"Scintillant-Lanze",魔法,60,
26777,"Goldene Klauen",斬,50,
26778,"Gletscherluft",魔法,200,
26779,"Unschuld",魔法,200,
26780,"Hinterhuftritt",打,50,
26781,"Wiehern",魔法,200,
26782,"Feder-Filo",魔法,200,
26783,"Schnabelhieb",打,50,
26784,"Schwingen des Leids",魔法,200,
26785,"Abstoßender Odem",魔法,200,
26786,"Wurzelausschlag",突,200,
26787,"Sirupstrahl",魔法,200,
26788,"Schlimmer Atem",魔法,200,
26789,"Nesseltentakel",突,200,
26790,"Schlimmer Atem",魔法,200,
26791,"Abtrennung",斬,200,
26792,"Feuerbruch",魔法,200,
26793,"Neuroschuppen",魔法,200,
26794,"Ausstemmen",斬,50,
26795,"Elektrisches Schnurrhaar",斬,200,
26796,"Sichelschweif",打,200,
26797,"Metzgern",斬,200,
26798,"Rhopalon-Schwung",打,200,
26799,"Rhopalon-Hieb",打,200,
26800,"Seeramme",打,50,
26801,"Vollkommenes Feuer",魔法,50,
26802,"Vollkommenes Eis",魔法,50,
26803,"Inkubus",魔法,200,
26804,"Thaliaks Huld",,0,
26805,"Fischfinesse",,0,
26806,"Fetter Fang",,0,
26807,"",,0,
26808,"",,0,
26809,"",魔法,0,
26810,"Bitterer Groll",魔法,0,
26811,"Attacke",斬,0,
26812,"Bohrender Hass",,0,
26813,"Welle des Zorns",魔法,0,
26814,"Nidhoggs Hass",,0,
26815,"Flare-Stern",魔法,0,
26816,"Flare-Stern",魔法,0,
26817,"Flare Nova",魔法,0,
26818,"Flare Nova",魔法,0,
26819,"Illusionssprung",,0,
26820,"Illusionssprung",突,0,
26821,"Essenz der Freundschaft",魔法,0,
26822,"Essenz der Tugend",魔法,0,
26823,"Drohende Schatten",,0,
26824,"Strahlender Säbel",,0,
26825,"Vortexschnitt",斬,25,
26826,"Schurkenschwert",斬,25,
26827,"Halones Groll",斬,25,
26828,"Schildwurf",斬,0,
26829,"Herausforderung",,0,
26830,"Deckung",,0,
26831,"Kreis der Verachtung",斬,250,
26832,"Grobe Erdspaltung",,0,
26833,"Grobe Erdspaltung",魔法,0,
26834,"Grobe Erdspaltung",魔法,0,
26835,"Chi-Stoß",,0,
26836,"Arm des Gelehrten",打,0,
26837,"Explosion",,0,
26838,"Chi-Stoß",,0,
26839,"Chi-Stoß",魔法,0,
26840,"天鳴拳",打,0,
26841,"Demi-Feuga",魔法,0,
26842,"Demi-Feuka",魔法,0,
26843,"Demi-Knall",,0,
26844,"Elektrischer Schlag",魔法,0,
26845,"Elektrisches Trauma",魔法,0,
26846,"Vier Elemente",,0,
26847,"Klassisches Feuer",魔法,0,
26848,"Klassischer Blitz",魔法,0,
26849,"Klassisches Eis",魔法,0,
26850,"Klassischer Stein",魔法,0,
26851,"Noulithen",,0,
26852,"Ätherströmung",魔法,0,
26853,"Ätherströmung",魔法,0,
26854,"Tracheotomie",,0,
26855,"Rechtes Skalpell",斬,0,
26856,"Linkes Skalpell",斬,0,
26857,"Laparotomie",打,0,
26858,"Amputation",斬,0,
26859,"Kryonik",,0,
26860,"Kryonik",魔法,0,
26861,"Hypothermie",魔法,0,
26862,"Rechts-Links-Skalpell",斬,0,
26863,"Rechts-Links-Skalpell",斬,0,
26864,"Links-Rechts-Skalpell",斬,0,
26865,"Links-Rechts-Skalpell",斬,0,
26866,"Frigotherapie",,0,
26867,"Frigotherapie",魔法,0,
26868,"",,0,
26869,"",,0,
26870,"Breitseite",,0,
26871,"Atemtechnik",,0,
26872,"Elektrischer Strom",,15,
26873,"Himmelssturz",打,0,
26874,"Über den Zug nachdenken",,0,
26875,"Über den Zug nachdenken",,0,
26876,"Über den Zug nachdenken",,0,
26877,"Über den Zug nachdenken",,0,
26878,"Vorwärtszug",魔法,0,
26879,"Vorwärtszug",魔法,0,
26880,"Vorwärtszug",魔法,0,
26881,"Vorwärtszug",魔法,0,
26882,"Boshafter Charakter",魔法,0,
26883,"●前方広範囲扇",魔法,0,
26884,"",魔法,0,
26885,"",打,0,
26886,"",打,0,
26887,"",魔法,0,
26888,"",魔法,0,
26889,"Dunkelung",魔法,60,
26890,"Monsterschreck-Laterne",,150,
26891,"Seelenfängerwasser",,50,
26892,"Blitzsturm",魔法,0,
26893,"Himmelsflamme",魔法,0,
26894,"Himmelsschneesturm",魔法,0,
26895,"Scheiterhaufen",魔法,0,
26896,"Explosion",魔法,0,
26897,"Hiemaler Sturm",魔法,0,
26898,"Hiemaler Sturm",魔法,0,
26899,"Konviktion",魔法,0,
26900,"Konviktion",魔法,0,
26901,"Ewige Konviktion",魔法,0,
26902,"Himmelsgletscher",魔法,0,
26903,"Himmelsgletscher",魔法,0,
26904,"Kauterisieren",魔法,0,
26905,"Kauterisieren",魔法,0,
26906,"Himmelssturz",打,0,
26907,"Azurblauer Himmel",魔法,0,
26908,"Azurblauer Himmel",魔法,0,
26909,"Halones Schild",魔法,0,
26910,"Letzte Wacht",,0,
26911,"Heiliger Hagel",魔法,0,
26912,"Heiliger Hagel",魔法,0,
26913,"Heiliger Hagel",魔法,0,
26914,"Blitzsturm",魔法,0,
26915,"Rückwärtszug",魔法,0,
26916,"Rückwärtszug",魔法,0,
26917,"Flutwelle",,0,
26918,"Flutwelle",魔法,0,
26919,"Megaflare",魔法,0,
26920,"Ionenschlag",,0,
26921,"Ionenschlag",魔法,0,
26922,"Höllenfeuer",,0,
26923,"Höllenfeuer",魔法,0,
26924,"Akh Morn",,0,
26925,"Akh Morn",魔法,0,
26926,"",,0,
26927,"Avatarruf",,0,
26928,"Sechsgestirn",,0,
26929,"Sechsgestirn",斬,0,
26930,"Riesenschlange",,0,
26931,"Riesenschlange",斬,0,
26932,"Donnergroll",,0,
26933,"Donnergroll",斬,0,
26934,"Exaflare",,0,
26935,"Exaflare",魔法,0,
26936,"Exaflare",魔法,0,
26937,"Diamantenstaub",,0,
26938,"Diamantenstaub",魔法,0,
26939,"Flutwelle",,0,
26940,"Flutwelle",魔法,0,
26941,"Schwundklinge",斬,0,
26942,"Dornen",斬,0,
26943,"Dornen",斬,0,
26944,"Ätherstrahl",,0,
26945,"Ätherstrahl",魔法,0,
26946,"Turbulente Lustklinge",,0,
26947,"Turbulente Lustklinge",斬,0,
26948,"Schwundklinge",斬,0,
26949,"Silberleuchtende Lustklinge",斬,0,
26950,"Silberleuchtende Lustklinge",魔法,0,
26951,"Feuer des Silberzahns",,0,
26952,"Feuer des Silberzahns",魔法,0,
26953,"Enthemmte Begierde",,0,
26954,"Enthemmte Begierde",斬,0,
26955,"Absolute Starre",,0,
26956,"Absolute Starre",斬,0,
26957,"Unvergleichliche Lustklinge",斬,0,
26958,"Stelldichein",,0,
26959,"Stelldichein",魔法,0,
26960,"Letzte Lustklinge",斬,0,
26961,"Letzte Lustklinge",斬,0,
26962,"Unvergleichliche Lustklinge",斬,0,
26963,"Turbulentes Neungestirn",斬,0,
26964,"Turbulentes Neungestirn",魔法,0,
26965,"Zauberwind",,0,
26966,"Zauberwind",魔法,0,
26967,"Mörderischer Blick",,0,
26968,"Mörderischer Blick",魔法,0,
26969,"Sechsgestirn",,0,
26970,"Sechsgestirn",斬,0,
26971,"Durchbohren",突,0,
26972,"Verbrennungsofen",魔法,200,
26973,"Taumel",打,200,
26974,"La vie en épines",魔法,200,
26975,"Blütennadeln",魔法,200,
26976,"Ätzende Strömung",魔法,200,
26977,"Sog",打,50,
26978,"Abwasser",魔法,200,
26979,"Abwasser",魔法,200,
26980,"Leerer Belagerer",魔法,200,
26981,"Leerer Schnitt",斬,50,
26982,"Negativ-Wirbel",魔法,200,
26983,"Metamorphosenschub",魔法,200,
26984,"Orogener Sturm",魔法,200,
26985,"Gitter",魔法,200,
26986,"Retinastarren",魔法,200,
26987,"Detonation",魔法,200,
26988,"Ätherkompass",,0,
26989,"Vollkommener Schutzwall",,900,
26990,"Vollkommene Reflexion",,150,
26991,"Selbstzerstörung",魔法,0,
26992,"Selbstzerstörung",魔法,0,
26993,"Lockruf",,0,
26994,"",魔法,0,
26995,"Tödlicher Sturm",打,0,
26996,"Totentrauer",魔法,0,
26997,"Tödliche Tentakel",打,0,
26998,"Tödliche Tentakel",打,0,
26999,"Versteinerung",,0,
27000,"Lockruf",,0,
27001,"Tentakelpeitsche",斬,0,
27002,"Tentakelpeitsche",,0,
27003,"Tentakelpeitsche",斬,0,
27004,"Tentakelpeitsche",斬,0,
27005,"Tentakelpeitsche",,0,
27006,"Tentakelpeitsche",斬,0,
27007,"Wildes Schlagen",打,0,
27008,"Wildes Schlagen",打,0,
27009,"Wildes Schlagen",打,0,
27010,"Schwarzer Tod",魔法,0,
27011,"Schwarzer Stern",,0,
27012,"Schwarzer Stern",魔法,0,
27013,"Schwarzer Schauer",,0,
27014,"Schwarzer Schauer",魔法,0,
27015,"黒死の流星群",,0,
27016,"黒死の流星群",魔法,0,
27017,"黒死の流星群",魔法,0,
27018,"黒死の流星群",魔法,0,
27019,"黒死の流星群",魔法,0,
27020,"Schwarzer Schauer",,0,
27021,"Explosion",魔法,0,
27022,"Detonation",魔法,0,
27023,"Schwarzer Schauer",,0,
27024,"Schwarzer Schauer",魔法,0,
27025,"Schwarzer Schauer",魔法,0,
27026,"Explosion",魔法,0,
27027,"Eiserner Kuss",魔法,0,
27028,"",魔法,0,
27029,"Heftiges Beben",打,0,
27030,"Heftiges Beben",打,0,
27031,"Welle der Abscheu",魔法,0,
27032,"Schwall der Abscheu",魔法,0,
27033,"",,0,
27034,"Donnerruf",,0,
27035,"Entladung",魔法,0,
27036,"Drücken",打,0,
27037,"Flucheszunge",,0,
27038,"Flucheszunge",魔法,0,
27039,"Gravitationskollaps",,0,
27040,"Gravitationskollaps",魔法,0,
27041,"Gravitationskollaps",魔法,0,
27042,"Leveilleur-Diagnose",魔法,25,
27043,"Prognose",魔法,25,
27044,"Leveilleur-Druochole",魔法,200,
27045,"Dosis III",魔法,25,
27046,"ルヴェユール・トキシコンII",魔法,350,
27047,"Leveilleur-Toxikon",魔法,250,
27048,"Erzfeuer",魔法,25,
27049,"Erzwind",魔法,25,
27050,"Erzstein",魔法,25,
27051,"Erzblitz",魔法,25,
27052,"Erzflare",魔法,25,
27053,"Purpur-Säbel",魔法,25,
27054,"Corps-a-corps",魔法,400,
27055,"Magische Riposte",魔法,15,
27056,"Magischer Zwerchhau",魔法,15,
27057,"Magisches Redoublement",魔法,22,
27058,"Arret-Stoß",突,15,
27059,"Erz-Sanctus",魔法,25,
27060,"Contre Sixte",突,450,
27061,"Erzvita",魔法,25,
27062,"Zinnoberschwur",魔法,0,
27063,"Meereschaos",魔法,0,
27064,"Meereschaos",魔法,0,
27065,"Meereschaos",魔法,0,
27066,"",魔法,0,
27067,"Aquaga IV",魔法,0,
27068,"Gezeitenguillotine",魔法,0,
27069,"Antikes Eis",魔法,0,
27070,"Paläolithische Punktion",斬,0,
27071,"Rad",打,60,
27072,"Amoklauf",打,150,
27073,"Wirres Stampfen",魔法,0,
27074,"悩乱のサルタレッロ",魔法,0,
27075,"Irrsturm",魔法,0,
27076,"Todesklage",魔法,0,
27077,"Manischer Liebesgesang",魔法,0,
27078,"Frühlingssturm",魔法,0,
27079,"Himmelsstimme",魔法,0,
27080,"Himmelsstimme",魔法,0,
27081,"Schneesprühen",魔法,120,
27082,"",,0,
27083,"Vorhang auf",,0,
27084,"",,0,
27085,"",,0,
27086,"",,0,
27087,"Pinax",,0,
27088,"Säure-Mekhane",魔法,0,
27089,"Lava-Mekhane",魔法,0,
27090,"Brunnen-Mekhane",魔法,0,
27091,"Donner-Mekhane",魔法,0,
27092,"Säure-Pinax",魔法,0,
27093,"Lava-Pinax",魔法,0,
27094,"Brunnen-Pinax",魔法,0,
27095,"Donner-Pinax",魔法,0,
27096,"Blutharke",魔法,0,
27097,"Berstendes Belone",,0,
27098,"Explosion",魔法,0,
27099,"Explosion",魔法,0,
27100,"Explosion",魔法,0,
27101,"Gewundenes Belone",,0,
27102,"Explosion",魔法,0,
27103,"Explosion",魔法,0,
27104,"Explosion",魔法,0,
27105,"Explosion",魔法,0,
27106,"Detonation",魔法,0,
27107,"Detonation",魔法,0,
27108,"Detonation",魔法,0,
27109,"Detonation",魔法,0,
27110,"Maskiertes Belone",,0,
27111,"",,0,
27112,"Fluches Frucht",魔法,0,
27113,"Fluches Frucht",魔法,0,
27114,"Fluches Frucht",魔法,0,
27115,"Fluches Frucht",魔法,0,
27116,"Ätherische Chlamys",,0,
27117,"Invertierte Chlamys",,0,
27118,"Invertierte Chlamys",魔法,0,
27119,"Invertierte Chlamys",魔法,0,
27120,"Invertierte Chlamys",魔法,0,
27121,"Invertierte Chlamys",魔法,0,
27122,"Elementares Belone",,0,
27123,"",,0,
27124,"Periaktoi",,0,
27125,"Säure-Pinax",魔法,0,
27126,"Lava-Pinax",魔法,0,
27127,"Brunnen-Pinax",魔法,0,
27128,"Donner-Pinax",魔法,0,
27129,"Säure-Pinax",魔法,0,
27130,"Lava-Pinax",魔法,0,
27131,"Brunnen-Pinax",魔法,0,
27132,"Donner-Pinax",魔法,0,
27133,"Schwingen gen Norden",,0,
27134,"Schwingen gen Süden",,0,
27135,"Schwingen gen Osten",,0,
27136,"Schwingen gen Westen",,0,
27137,"Schwingenschlag",魔法,0,
27138,"Schwingen gen Norden",,0,
27139,"Schwingen gen Süden",,0,
27140,"Schwingen gen Osten",,0,
27141,"Schwingen gen Westen",,0,
27142,"Schwingenschlag",魔法,0,
27143,"Höllenspieß",魔法,0,
27144,"Adrette Ausweidung",魔法,0,
27145,"Enthauptung",魔法,0,
27146,"",,0,
27147,"Enthauptung",魔法,0,
27148,"Akanthai: Erster Akt",,0,
27149,"Hemitheisches Feuka",魔法,0,
27150,"Hemitheisches Blitzga",魔法,0,
27151,"Hemitheisches Blitzga",魔法,0,
27152,"Hemitheisches Aquaka",魔法,0,
27153,"",,0,
27154,"",,0,
27155,"",,0,
27156,"Hemitheisches Aquaga",魔法,0,
27157,"Hemitheisches Aquaga",魔法,0,
27158,"Hemitheisches Nachtka",魔法,0,
27159,"Hemitheisches Nachtka",魔法,0,
27160,"Hemitheisches Feuga",魔法,0,
27161,"Hemitheisches Feuga",魔法,0,
27162,"Hemitheisches Windga",魔法,0,
27163,"Hemitheisches Windga",魔法,0,
27164,"Flüchtiger Impuls",魔法,0,
27165,"",魔法,0,
27166,"Höllenstich",,0,
27167,"Höllenstich",,0,
27168,"Höllenstich",斬,0,
27169,"Höllenstich",斬,0,
27170,"Kothornoi-Tritt",,0,
27171,"Kothornoi-Tritt",打,0,
27172,"Kothornoi-Beben",,0,
27173,"Kothornoi-Beben",魔法,0,
27174,"Blick nach Innen",,0,
27175,"Blick in die Ferne",,0,
27176,"Blick nach Innen",魔法,0,
27177,"Finsteres Formen",,0,
27178,"Finsteres Formen",魔法,0,
27179,"Herzenspfahl",魔法,0,
27180,"Ultimativer Impuls",魔法,0,
27181,"Sengender Strom",魔法,0,
27182,"",,0,
27183,"Dornenhecke",,0,
27184,"Dornenhecke",,0,
27185,"Dornenhecke",,0,
27186,"Dornenhecke",,0,
27187,"Akanthai: Fünfter Akt",,0,
27188,"Dornenhecke",,0,
27189,"Dornenhecke",,0,
27190,"Akanthai: Vorhang",,0,
27191,"Ultimativer Impuls",魔法,0,
27192,"Säure-Mekhane",魔法,0,
27193,"Lava-Mekhane",魔法,0,
27194,"Brunnen-Mekhane",魔法,0,
27195,"Donner-Mekhane",魔法,0,
27196,"Säure-Pinax",,0,
27197,"Lava-Pinax",,0,
27198,"Brunnen-Pinax",,0,
27199,"Donner-Pinax",,0,
27200,"Blutharke",魔法,0,
27201,"Explosion",魔法,0,
27202,"Explosion",魔法,0,
27203,"Explosion",魔法,0,
27204,"Explosion",魔法,0,
27205,"Explosion",魔法,0,
27206,"Explosion",魔法,0,
27207,"Detonation",魔法,0,
27208,"Detonation",魔法,0,
27209,"Detonation",魔法,0,
27210,"Schwingen gen Norden",,0,
27211,"Schwingen gen Süden",,0,
27212,"Schwingen gen Osten",,0,
27213,"Schwingen gen Westen",,0,
27214,"Schwingenschlag",魔法,0,
27215,"Höllenspieß",魔法,0,
27216,"Adrette Ausweidung",魔法,0,
27217,"Enthauptung",魔法,0,
27218,"Amoklauf",打,0,
27219,"Wilder Wirbelwind",魔法,0,
27220,"Fasswalze",突,0,
27221,"Funken",魔法,0,
27222,"Sichelschweif",打,0,
27223,"Metzgern",斬,0,
27224,"Fetzen",斬,0,
27225,"Granitgefängnis",打,0,
27226,"Granitgefängnis",打,0,
27227,"Seitenwind",魔法,0,
27228,"",,0,
27229,"",,0,
27230,"Schallsturm",魔法,0,
27231,"Minimallicht",魔法,0,
27232,"Verschlingen",斬,0,
27233,"Morastloch",魔法,0,
27234,"Brackiger Regen",魔法,0,
27235,"Durchbläuen",打,120,
27236,"Vliesabreibung",打,120,
27237,"Schaflied",魔法,150,
27238,"Vliesabreibung",打,120,
27239,"Schaflied",魔法,150,
27240,"Picken",打,80,
27241,"Nepenthischer Sturz",魔法,200,
27242,"Vorletzter Stich",打,90,
27243,"Apitoxin",魔法,180,
27244,"Jungtriebschleuder",魔法,300,
27245,"Giftnebel",魔法,200,
27246,"Jungtriebschleuder",魔法,300,
27247,"Giftnebel",魔法,200,
27248,"Wunderwasser",魔法,200,
27249,"Schlammpfützen",魔法,150,
27250,"",,0,
27251,"Froschtritt",打,90,
27252,"Agaricus",魔法,600,
27253,"Fetzende Klauen",突,120,
27254,"Aqua Vitae",魔法,0,
27255,"Hex-Auge",魔法,180,
27256,"",突,0,
27257,"Blattdolch",突,100,
27258,"Hypnotisieren",魔法,300,
27259,"Zwiebelschneider",魔法,150,
27260,"Aufschrei",魔法,180,
27261,"Eau de Kompost",魔法,150,
27262,"Tomatensaft",魔法,180,
27263,"Pollen",魔法,150,
27264,"",,0,
27265,"Wilde Klinge",斬,90,
27266,"",,0,
27267,"Schildwurf",斬,24,
27268,"Fluchpanzer Tizonas",,3000,
27269,"Energiebündel",魔法,0,
27270,"Schwanzfeger",打,0,
27271,"Schwerer Stampfer",魔法,0,
27272,"Schallheuler",魔法,0,
27273,"Stahlbeißer",斬,0,
27274,"Beißausfall",斬,0,
27275,"Achtfache Blitzwelle",魔法,0,
27276,"Achtfache Blitzwelle",魔法,0,
27277,"Achtfache Blitzwelle",魔法,0,
27278,"Konzentrierter Groll",魔法,0,
27279,"Konzentrierter Groll",魔法,0,
27280,"Konzentrierter Groll",魔法,0,
27281,"Kugel der Bosheit",魔法,0,
27282,"Vergeltungsangriff",打,0,
27283,"Linkes Gezerre",打,0,
27284,"Rechtes Gezerre",打,0,
27285,"Verlorene Erinnerungen",魔法,0,
27286,"Verlorene Erinnerungen",魔法,0,
27287,"Verbitterung",魔法,0,
27288,"Verbitterung",魔法,0,
27289,"Wahnvorstellung",魔法,0,
27290,"Wahnvorstellung",魔法,0,
27291,"Wahnvorstellung",魔法,0,
27292,"Geschrei des Jenseits",魔法,0,
27293,"Donner des Jenseits",魔法,0,
27294,"Donner des Jenseits",魔法,0,
27295,"Shugendo-Siegel",魔法,0,
27296,"",魔法,0,
27297,"Ladevorgang Antipersonenrakete",魔法,160,
27298,"Ladevorgang Ringrakete",魔法,160,
27299,"Ballistische Rakete",魔法,0,
27300,"Ballistische Rakete",魔法,0,
27301,"Hypernapalm",魔法,160,
27302,"Schallverstärker",魔法,160,
27303,"Schulterkanone",魔法,160,
27304,"Hammerknöchel",打,160,
27305,"",,0,
27306,"",射,0,
27307,"Fünffaches Inhalieren",魔法,0,
27308,"Fünffaches Inhalieren",魔法,0,
27309,"Fünffacher Nieser",魔法,0,
27310,"Fünffacher Nieser",魔法,0,
27311,"ライトスニーズ",魔法,0,
27312,"レフトスニーズ",魔法,0,
27313,"Faule Sporen",魔法,0,
27314,"Aufwärtshaken",打,0,
27315,"Frontentrank",魔法,25,
27316,"Provokation",打,0,
27317,"プリンセスの呪歌",魔法,100,
27318,"Klagelied der Prinzessin",,1,
27319,"Klagelied der Prinzessin",魔法,100,
27320,"Modisches Schmollen",,100,
27321,"Amorphe Dresche",打,100,
27322,"Summen der Prinzessin",魔法,100,
27323,"Verbannen",魔法,100,
27324,"クリームブリュレ",魔法,100,
27325,"Dauernde Einmischung",,0,
27326,"●チェインブレインジャック",,0,
27327,"Dauernde Einmischung",,0,
27328,"Dauernde Einmischung",,0,
27329,"Dauernde Einmischung",,0,
27330,"Dauernde Einmischung",,0,
27331,"Refrain der leeren Versprechung",魔法,0,
27332,"Refrain der leeren Versprechung",魔法,0,
27333,"",,0,
27334,"●ミステリーレーザー＆サークル",魔法,0,
27335,"Refrain der leeren Versprechung",魔法,0,
27336,"●ミステリーレーザー＆リング",魔法,0,
27337,"Refrain der leeren Versprechung",魔法,0,
27338,"●ジャンピングフロントブレス",,0,
27339,"リーピング・ライトモウ",,0,
27340,"リーピング・レフトモウ",,0,
27341,"Springender Pyro-Kreis",,0,
27342,"Springender Pyro-Stoß",,0,
27343,"●ジャンピングフロントブレス",魔法,0,
27344,"リーピング・ライトモウ",魔法,0,
27345,"リーピング・レフトモウ",魔法,0,
27346,"Springender Pyro-Kreis",魔法,0,
27347,"Springender Pyro-Stoß",魔法,0,
27348,"Schramme",斬,600,
27349,"●フロントブレス",魔法,0,
27350,"Rechtes Maul",魔法,0,
27351,"Linkes Maul",魔法,0,
27352,"Pyro-Kreis",魔法,0,
27353,"Pyro-Stoß",魔法,0,
27354,"Aspektwechsel",,0,
27355,"Aspektwechsel",,0,
27356,"Aspektwechsel",,0,
27357,"●エアロエクスプロージョン",魔法,0,
27358,"Turbulenter Sturm",魔法,0,
27359,"Defibrillieren",魔法,0,
27360,"Erdbohrer",魔法,0,
27361,"Fangspitze",斬,400,
27362,"注視の勅令",,0,
27363,"Edikt: Augen zu",,0,
27364,"Edikt: Diener",,0,
27365,"Edikt: Entfremdung",,0,
27366,"99999 Nadeln",突,0,
27367,"Widerspenstigkeit",,0,
27368,"注視の勅令",,0,
27369,"Edikt: Augen zu",,0,
27370,"Edikt: Diener",,0,
27371,"Edikt: Entfremdung",,0,
27372,"ラビアンカクタス",魔法,0,
27373,"Sturzbombe",打,0,
27374,"",,0,
27375,"",,0,
27376,"Höllenschmelze",魔法,0,
27377,"Höllenschmelze",,0,
27378,"Ausloten",打,0,
27379,"Todesurteil",斬,0,
27380,"Zyklonschwinge",魔法,0,
27381,"Attacke",打,30,
27382,"Magitek-Laser",魔法,120,
27383,"",魔法,0,
27384,"Sturmkanone",魔法,60,
27385,"Extraharte Cermet-Sense",斬,60,
27386,"Großschwert",斬,60,
27387,"Exhaustor",魔法,60,
27388,"Hammerknöchel",打,50,
27389,"Schulterkanone",魔法,200,
27390,"Zottel-Randale ",打,150,
27391,"Killer-Pranke",斬,130,
27392,"Graupelgeschoss",魔法,30,
27393,"Seismischer Bruch",打,200,
27394,"Stürmen",打,200,
27395,"Rippenstoß",打,0,
27396,"Überfrieren",魔法,200,
27397,"Schauer",魔法,120,
27398,"Fäulnisbiss",斬,40,
27399,"Vampirbiss",斬,120,
27400,"Streckende Ranken",打,0,
27401,"Erbrochenes",魔法,250,
27402,"",魔法,0,
27403,"Eisgürtel",魔法,160,
27404,"Hypothermale Verbrennung",魔法,300,
27405,"Stampede",打,60,
27406,"",打,0,
27407,"",魔法,0,
27408,"Explosion",魔法,0,
27409,"Einschlag",魔法,0,
27410,"Anziehen",打,200,
27411,"Körperpresse",打,150,
27412,"Stampfen",打,200,
27413,"Efeuranke",魔法,200,
27414,"Geißelung",打,60,
27415,"Giftgas",魔法,100,
27416,"Betäubungsgas",魔法,160,
27417,"",魔法,0,
27418,"Geltungssucht",魔法,160,
27419,"Hand der Habgier",魔法,120,
27420,"Unlauterer Anspruch",魔法,160,
27421,"Der Unmut giftig Saat",魔法,200,
27422,"Unverdienter Vorteil",魔法,50,
27423,"Vertane Chance",魔法,200,
27424,"",魔法,0,
27425,"",魔法,0,
27426,"",魔法,0,
27427,"Zerfetzer",斬,25,
27428,"Brutaler Einschlag",斬,25,
27429,"Stahlwalze",斬,25,
27430,"Nebula",,1200,
27431,"Attacke",魔法,0,
27432,"Leisetreter",魔法,150,
27433,"Ausschalten",打,100,
27434,"Verwirrperlen",,100,
27435,"Sturzflug",打,0,
27436,"Sturzflug",打,0,
27437,"Flammen Tizonas",魔法,0,
27438,"Endgültiger Himmel",打,0,
27439,"Kritische Kanone",魔法,0,
27440,"Gigasturm",斬,0,
27441,"Spiralspießer",斬,0,
27442,"",,0,
27443,"Ruinherz",斬,0,
27444,"Ruinherz",斬,0,
27445,"Pechbombenmörser",,0,
27446,"Sprenggranatenmörser",,0,
27447,"Schieß-Berdysch",,0,
27448,"Schieß-Berdysch",突,0,
27449,"Pechbombe",魔法,0,
27450,"Sprenggranate",魔法,0,
27451,"Unterstützungsbefehl",,0,
27452,"Magitek-Laser",魔法,0,
27453,"",,0,
27454,"Magitek-Laser",魔法,0,
27455,"",,0,
27456,"Unterstützungsbefehl",,0,
27457,"Magitek-Kanone",魔法,0,
27458,"Mana-Kanone",,0,
27459,"Mana-Kanone",魔法,0,
27460,"Bombardierungsbefehl",,0,
27461,"Feststellen",魔法,0,
27462,"Bombardierungsbefehl",,0,
27463,"Feststellen",魔法,0,
27464,"Explosives Gasgemisch",魔法,0,
27465,"Phantom-Schieß-Berdysch",突,0,
27466,"Verstärkung anfordern",,0,
27467,"Schattenfessel",突,0,
27468,"Herrscher der Steppe",,0,
27469,"Nhaamas Herabkunft",魔法,0,
27470,"",,0,
27471,"",,0,
27472,"Magitek-Kompressorgeschütz",魔法,0,
27473,"Magitek-Kompressorgeschütz",魔法,0,
27474,"Magitek-Kompressorgeschütz",魔法,0,
27475,"Sprungüberfall",打,0,
27476,"Hitzestrahler",魔法,0,
27477,"Deftige Dachtel",打,0,
27478,"Schlafgas",魔法,0,
27479,"",魔法,0,
27480,"Planetes",,0,
27481,"Ultimatives Schicksal",魔法,0,
27482,"Ultimatives Schicksal",魔法,0,
27483,"Fatalismus",,0,
